tabla_origen,datos_raw,motivo_rechazo,fecha_deteccion
Ventas,VentaID=4276 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4279 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4280 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4283 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4286 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4287 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4290 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4293 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4294 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4297 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4300 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4301 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4304 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4307 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4308 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4311 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4314 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4315 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4318 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4321 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4322 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4325 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4328 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4329 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4332 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4335 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4336 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4339 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4342 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4343 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4346 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4349 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4350 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4353 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4356 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4357 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4360 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4363 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4364 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4367 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4370 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4371 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4374 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4377 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4378 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4381 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4384 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4385 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4388 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4391 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4392 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4395 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4398 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4399 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4402 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4405 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4406 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4409 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4412 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4413 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4416 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4419 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4420 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4423 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4426 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4427 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4430 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4433 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4434 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4437 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4440 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4441 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4444 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4447 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4448 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4451 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4454 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4455 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4458 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4461 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4462 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4465 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4468 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4469 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4472 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4475 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4476 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4479 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4482 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4483 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4486 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4489 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4490 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4493 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4496 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4497 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4500 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4503 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4504 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4507 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4510 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4511 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4514 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4517 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4518 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4521 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4524 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4525 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4528 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4531 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4532 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4535 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4538 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4539 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4542 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4545 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4546 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4549 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4552 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4553 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4556 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4559 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4560 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4563 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4566 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4567 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4570 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4573 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4574 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4577 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4580 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4581 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4584 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4587 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4588 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4591 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4594 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4595 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4598 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4601 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4602 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4605 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4608 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4609 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4612 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4615 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4616 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4619 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4622 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4623 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4626 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4629 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4630 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4633 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4636 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4637 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4640 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4643 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4644 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4647 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4650 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4651 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4654 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4657 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4658 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4661 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4664 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4665 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4668 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4671 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4672 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4675 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4678 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4679 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4682 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4685 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4686 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4689 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4692 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4693 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4696 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4699 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4700 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4703 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4706 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4707 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4710 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4713 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4714 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4717 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4720 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4721 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4724 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4727 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4728 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4731 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4734 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4735 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4738 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4741 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4742 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4745 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4748 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4749 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4752 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4755 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4756 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4759 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4762 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4763 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4766 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4769 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4770 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4773 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4776 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4777 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4780 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4783 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4784 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4787 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4790 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4791 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4794 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4797 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4798 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4801 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4804 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4805 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4808 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4811 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4812 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4815 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4818 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4819 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4822 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4825 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4826 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4829 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4832 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4833 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4836 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4839 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4840 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4843 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4846 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4847 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4850 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4853 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4854 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4857 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4860 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4861 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4864 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4867 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4868 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4871 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4874 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4875 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4878 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4881 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4882 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4885 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4888 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4889 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4892 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4895 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4896 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4899 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4902 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4903 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4906 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4909 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4910 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4913 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4916 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4917 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4920 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4923 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4924 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
